PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Viswanathan, S; Allada, V					Viswanathan, Shivakumar/0000-0002-7513-3778			Product configuration optimization for disassembly planning: A differential approach								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	6			599	616		10.1016/j.omega.2005.01.011					DEC 2006	2006										17	0	0	1	0	17			0305-0483			WOS:000235406900009		
J	Bautista, J; Pereira, J				Bautista, Joaquin/K-7146-2014	Bautista, Joaquin/0000-0002-2214-4991; Pereira, Jordi/0000-0002-1736-3575			Modeling the problem of locating collection areas for urban waste management. An application to the metropolitan area of Barcelona								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	6			617	629		10.1016/j.omega.2005.01.013					DEC 2006	2006										69	2	0	19	0	72			0305-0483			WOS:000235406900010		
J	Casu, B; Thanassoulis, E					Thanassoulis, Emmanuel/0000-0002-3769-5374			Evaluating cost efficiency in central administrative services in UK universities								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	5			417	426		10.1016/j.omega.2004.07.020					OCT 2006	2006										43	0	1	0	0	44			0305-0483			WOS:000234819400001		
J	Zhang, C; Tan, GW; Robb, DJ; Zheng, X				Zhang, Cheng/P-6145-2019; Zhang, Cheng/A-1230-2009; Robb, David/A-6517-2014	Zhang, Cheng/0000-0002-8277-5138; Robb, David/0000-0002-1046-1631			Sharing shipment quantity information in the supply chain								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	5			427	438		10.1016/j.omega.2004.12.005					OCT 2006	2006										43	6	0	0	2	50			0305-0483			WOS:000234819400002		
J	Forbes, W								The boys in the bubble: Internet entrepreneurs and stock market value								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	5			439	447		10.1016/j.omega.2004.12.004					OCT 2006	2006										3	0	0	0	0	3			0305-0483			WOS:000234819400003		
J	Byrd, TA; Thrasher, EH; Lang, T; Davidson, NW								A process-oriented perspective of IS success: Examining the impact of IS on operational cost								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	5			448	460		10.1016/j.omega.2005.01.012					OCT 2006	2006										30	0	0	1	0	30			0305-0483			WOS:000234819400004		
J	Ruiz, R; Maroto, C; Alcaraz, J				Maroto Alvarez, Concepcion/J-5362-2016; Ruiz, Ruben/G-3929-2015; Garcia, Ruben Ruiz/L-5381-2019; ALCARAZ, JAVIER/F-3930-2016	Ruiz, Ruben/0000-0003-3295-3888; Garcia, Ruben Ruiz/0000-0003-3295-3888; ALCARAZ, JAVIER/0000-0002-3526-508X; Maroto, Concepcion/0000-0001-8512-3197			Two new robust genetic algorithms for the flowshop scheduling problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	5			461	476		10.1016/j.omega.2004.12.006					OCT 2006	2006										199	13	0	4	0	212			0305-0483			WOS:000234819400005		
J	Smimou, K								Estimation of Canadian commodity market risk premiums under price limits: Two-phase fuzzy approach								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	5			477	491		10.1016/j.omega.2005.01.010					OCT 2006	2006										1	0	0	0	0	1			0305-0483			WOS:000234819400006		
J	Osei-Bryson, KM; Joseph, A								Applications of sequential set partitioning: a set of technical information systems problems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	5			492	500		10.1016/j.omega.2005.01.008					OCT 2006	2006										0	0	0	0	0	0			0305-0483			WOS:000234819400007		
J	Xie, JX; Ai, S				Xie, Jinxing/A-2953-2012				A note on "cooperative advertising, game theory and manufacturer-iretailer supply chains"								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	5			501	504		10.1016/j.omega.2005.01.009					OCT 2006	2006										29	5	0	0	0	34			0305-0483			WOS:000234819400008		
J	Rhee, M; Mehra, S								Aligning operations, marketing, and competitive strategies to enhance performance: An empirical test in the retail banking industry								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	5			505	515		10.1016/j.omega.2005.01.017					OCT 2006	2006										24	0	0	0	0	24			0305-0483			WOS:000234819400009		
J	Wang, JB; Xia, ZQ								Flow shop scheduling with deteriorating jobs under dominating machines								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	4			327	336		10.1016/j.omega.2004.10.006					AUG 2006	2006										66	6	0	0	0	72			0305-0483			WOS:000234317100001		
J	Asmild, M; Paradi, JC; Reese, DN				Asmild, Mette/L-9035-2014	Asmild, Mette/0000-0002-7272-1048			Theoretical perspectives of trade-off analysis using DEA								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	4			337	343		10.1016/j.omega.2004.11.002					AUG 2006	2006										15	0	0	0	0	15			0305-0483			WOS:000234317100002		
J	Hosoda, T; Disney, SM					Disney, Stephen/0000-0003-2505-9271			On variance amplification in a three-echelon supply chain with minimum mean square error forecasting								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	4			344	358		10.1016/j.omega.2004.11.005					AUG 2006	2006										77	7	0	0	0	84			0305-0483			WOS:000234317100003		
J	Biehl, M; Kim, H; Wade, M					Wade, Michael/0000-0002-0829-7422			Relationships among the academic business disciplines: a multi-method citation analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	4			359	371		10.1016/j.omega.2004.12.002					AUG 2006	2006										47	0	0	3	1	48			0305-0483			WOS:000234317100004		
J	Taylor, WA; Wright, GH								The contribution of measurement and information infrastructure to TQM success								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	4			372	384		10.1016/j.omega.2004.12.003					AUG 2006	2006										25	0	0	0	2	26			0305-0483			WOS:000234317100005		
J	Baykasoglu, A; Dereli, T; Sabuncu, I				Baykasoglu, Adil/G-4311-2010; Baykasoglu, Adil/B-9749-2012	Baykasoglu, Adil/0000-0002-4952-7239; Sabuncu, Ibrahim/0000-0001-8625-9256			An ant colony algorithm for solving budget constrained and unconstrained dynamic facility layout problems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	4			385	396		10.1016/j.omega.2004.12.001					AUG 2006	2006										75	2	0	0	1	77			0305-0483			WOS:000234317100006		
J	Tsao, HY; Pitt, LF; Berthon, P								An experimental study of brand signal quality of products in an asymmetric information environment								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	4			397	405		10.1016/j.omega.2005.01.001					AUG 2006	2006										11	0	0	0	0	11			0305-0483			WOS:000234317100007		
J	Ku, CY; Yen, DC; Chang, IC; Huang, SM; Jordan, S					Yen, David C./0000-0001-7093-0877			Near-optimal control policy for loss networks								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	4			406	416		10.1016/j.omega.2005.01.002					AUG 2006	2006										1	0	0	0	0	1			0305-0483			WOS:000234317100008		
J	Bektas, T					Bektas, Tolga/0000-0003-0634-144X			The multiple traveling salesman problem: an overview of formulations and solution procedures								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	3			209	219		10.1016/j.omega.2004.10.004					JUN 2006	2006										349	20	0	6	5	370			0305-0483			WOS:000233346800001		
J	Vroblefski, M; Brown, EC								A grouping genetic algorithm for registration area planning								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	3			220	230		10.1016/j.omega.2004.10.005					JUN 2006	2006										27	0	0	1	0	27			0305-0483			WOS:000233346800002		
J	Aldowaisan, TA; Youssef, AS								An ISO 9001 : 2000-based framework for realizing quality in small businesses								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	3			231	235		10.1016/j.omega.2004.10.007					JUN 2006	2006										19	1	0	1	1	21			0305-0483			WOS:000233346800003		
J	Kearns, GS								The effect of top management support of SISP on strategic IS management: insights from the US electric power industry								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	3			236	253		10.1016/j.omega.2004.10.008					JUN 2006	2006										36	1	0	0	1	38			0305-0483			WOS:000233346800004		
J	Dangayach, GS; Deshmukh, SG				Deshmukh, S G/E-8267-2013	Deshmukh, S G/0000-0002-7043-6948			An exploratory study of manufacturing strategy practices of machinery manufacturing companies in India								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	3			254	273		10.1016/j.omega.2004.10.009					JUN 2006	2006										32	1	0	0	6	38			0305-0483			WOS:000233346800005		
J	Savsar, M								Effects of maintenance policies on the productivity of flexible manufacturing cells								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	3			274	282		10.1016/j.omega.2004.10.010					JUN 2006	2006										23	0	0	0	0	23			0305-0483			WOS:000233346800006		
J	Zhang, D								A network economic model for supply chain versus supply chain competition								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	3			283	295		10.1016/j.omega.2004.11.001					JUN 2006	2006										82	12	0	0	0	94			0305-0483			WOS:000233346800007		
J	Prajogo, DI; Sohal, AS				Prajogo, Daniel/P-9717-2017	Prajogo, Daniel/0000-0002-8178-6249			The integration of TQM and technology/R&D management in determining quality and innovation performance								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	3			296	312		10.1016/j.omega.2004.11.004					JUN 2006	2006										154	4	0	0	3	160			0305-0483			WOS:000233346800008		
J	Marquez, AC; Gupta, JND				Marquez, Adolfo Crespo/O-4907-2019	Marquez, Adolfo Crespo/0000-0002-2027-7096			Contemporary maintenance management: process, framework and supporting pillars								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	3			313	326		10.1016/j.omega.2004.11.003					JUN 2006	2006										56	1	0	0	2	59			0305-0483			WOS:000233346800009		
J	Li, SH; Ragu-Nathan, B; Ragu-Nathan, TS; Rao, SS								The impact of supply chain management practices on competitive advantage and organizational performance								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	2			107	124		10.1016/j.omega.2004.08.002					APR 2006	2006										554	4	0	5	9	566			0305-0483			WOS:000233386000001		
J	Chou, TC; Cheng, SC								Design and implementation of a semantic image classification and retrieval of organizational memory information systems using analytical hierarchy process								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	2			125	134		10.1016/j.omega.2004.08.004					APR 2006	2006										13	3	0	0	1	17			0305-0483			WOS:000233386000002		
J	Nakabayashi, K; Tone, K				Tone, Kaoru/J-6003-2019				Egoist's dilemma: a DEA game								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	2			135	148		10.1016/j.omega.2004.08.003					APR 2006	2006										23	4	0	1	0	27			0305-0483			WOS:000233386000003		
J	Su, CT; Hsu, JH								Precision parameter in the variable precision rough sets model: an application								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	2			149	157		10.1016/j.omega.2004.08.005					APR 2006	2006										55	3	0	0	1	59			0305-0483			WOS:000233386000004		
J	Abd El-Wahed, WF; Lee, SM								Interactive fuzzy goal programming for multi-objective transportation problems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	2			158	166		10.1016/j.omega.2004.08.006					APR 2006	2006										81	0	0	1	0	81			0305-0483			WOS:000233386000005		
J	da Silva, CG; Figueira, J; Lisboa, J; Barman, S				Figueira, Jose Rui/J-3194-2012	Figueira, Jose Rui/0000-0001-9822-1167; Gomes da Silva, Carlos/0000-0002-7405-9502; Lisboa, Joao/0000-0002-6675-9488			An interactive decision support system for an aggregate production planning model based on multiple criteria mixed integer linear programming								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	2			167	177		10.1016/j.omega.2004.08.007					APR 2006	2006										36	0	0	1	1	37			0305-0483			WOS:000233386000006		
J	Watanabe, C; Hur, JY; Lei, SY				Lin, yu/H-5022-2014	Watanabe, Chihiro/0000-0002-6676-5685			Converging trend of innovation efforts in high technology firms under paradigm shift - a case of Japan's electrical machinery								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	2			178	188		10.1016/j.omega.2004.09.002					APR 2006	2006										6	0	0	0	0	6			0305-0483			WOS:000233386000007		
J	Kosmidou, K; Pasiouras, F; Zopounidis, C; Doumpos, M								A multivariate analysis of the financial characteristics of foreign and domestic banks in the UK								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	2			189	195		10.1016/j.omega.2004.10.002					APR 2006	2006										14	0	0	0	0	14			0305-0483			WOS:000233386000008		
J	Abdul-Jalbar, B; Gutierrez, JM; Sicilia, J				Sicilia Rodriguez, Joaquin/E-3058-2016; Gutierrez, J.M./B-6465-2013	Sicilia Rodriguez, Joaquin/0000-0002-0407-9508; 			Single cycle policies for the one-warehouse N-retailer inventory/distribution system								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	2			196	208		10.1016/j.omega.2004.10.003					APR 2006	2006										16	1	0	0	1	18			0305-0483			WOS:000233386000009		
J	Stawowy, A					Stawowy, Adam/0000-0001-7200-8640			Evolutionary strategy for manufacturing cell design								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	1			1	18		10.1016/j.omega.2004.07.016					JAN 2006	2006										19	0	0	0	0	19			0305-0483			WOS:000232252700001		
J	Pae, JH; Hyun, JS								Technology advancement strategy on patronage decisions: the role of switching costs in high-technology markets								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	1			19	27		10.1016/j.omega.2004.07.019					JAN 2006	2006										14	0	0	0	0	14			0305-0483			WOS:000232252700002		
J	Odeck, J								Identifying traffic safety best practice: an application of DEA and Malmquist indices								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	1			28	40		10.1016/j.omega.2004.07.017					JAN 2006	2006										33	1	0	5	1	34			0305-0483			WOS:000232252700003		
J	Partovi, FY								An analytic model for locating facilities strategically								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	1			41	55		10.1016/j.omega.2004.07.018					JAN 2006	2006										115	2	0	8	2	120			0305-0483			WOS:000232252700004		
J	Min, H; Ko, HJ; Ko, CS								A genetic algorithm approach to developing the multi-echelon reverse logistics network for product returns								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	1			56	69		10.1016/j.omega.2004.07.025					JAN 2006	2006										197	27	0	19	1	226			0305-0483			WOS:000232252700005		
J	Woo, CK; Horowitz, I; Olson, A; Horii, B; Baskette, C								Efficient frontiers for electricity procurement by an LDC with multiple purchase options								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	1			70	80		10.1016/j.omega.2004.07.022					JAN 2006	2006										48	5	0	0	0	53			0305-0483			WOS:000232252700006		
J	Chen, JF; Wu, TH								Total tardiness minimization on unrelated parallel machine scheduling with auxiliary equipment constraints								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	1			81	89		10.1016/j.omega..2004.07.023					JAN 2006	2006										43	0	0	2	0	43			0305-0483			WOS:000232252700007		
J	Pearn, WL; Wu, CW				Wu, Chien-Wei/J-9099-2014	Wu, Chien-Wei/0000-0001-7965-1997			Critical acceptance values and sample sizes of a variables sampling plan for very low fraction of detectives								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				34	1			90	101		10.1016/j.omega.2004.08.001					JAN 2006	2006										61	0	0	2	1	61			0305-0483			WOS:000232252700008		
