PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Cannella, Salvatore; Dominguez, Roberto; Framinan, Jose M.				Cannella, Salvatore/F-5090-2016; Dominguez, Roberto/J-8243-2012; Framinan, Jose M/O-8040-2019	Cannella, Salvatore/0000-0002-6946-4650; Dominguez, Roberto/0000-0001-7735-8295; Framinan, Jose M/0000-0003-0619-8508			Inventory record inaccuracy - The impact of structural complexity and lead time variability								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				68				123	138		10.1016/j.omega.2016.06.009					APR 2017	2017										11	0	0	1	0	11			0305-0483			WOS:000392565500011		
J	Li, Xiang								A fair evaluation of certain stage in a two-stage structure: revisiting the typical two-stage DEA approaches								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				68				155	167		10.1016/j.omega.2016.07.002					APR 2017	2017										5	1	0	0	0	6			0305-0483			WOS:000392565500013		
J	Kadzinski, Milosz; Tervonen, Tommi; Tomczyk, Michaf K.; Dekker, Rommert				Tomczyk, Michal/K-5515-2015; Kadzinski, Milosz/L-8304-2014; Dekker, Rommert/E-7620-2012	Kadzinski, Milosz/0000-0003-1806-3715; Dekker, Rommert/0000-0003-3823-1990			Evaluation of multi-objective optimization approaches for solving green supply chain design problems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				68				168	184		10.1016/j.omega.2016.07.003					APR 2017	2017										6	0	0	0	0	6			0305-0483			WOS:000392565500014		
J	Schmitt, Thomas G.; Kumar, Sanjay; Stecke, Kathryn E.; Glover, Fred W.; Ehlen, Mark A.								Mitigating disruptions in a multi-echelon supply chain using adaptive ordering								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				68				185	198		10.1016/j.omega.2016.07.004					APR 2017	2017										9	0	0	0	0	9			0305-0483			WOS:000392565500015		
J	Sefair, Jorge A.; Mendez, Carlos Y.; Babat, Onur; Medaglia, Andres L.; Zuluaga, Luis F.				Medaglia, Andres/P-5304-2019	Medaglia, Andres/0000-0003-1529-0322			Linear solution schemes for Mean-SemiVariance Project portfolio selection problems: An application in the oil and gas industry								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				68				39	48		10.1016/j.omega.2016.05.007					APR 2017	2017										4	0	0	0	0	4			0305-0483			WOS:000392565500003		
J	Qiu, Yuzhuo; Qiao, Jun; Pardalos, Panos M.				Qiu, Yuzhuo/O-8727-2019	Qiu, Yuzhuo/0000-0002-9772-1546			A branch-and-price algorithm for production routing problems with carbon cap-and-trade								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				68				49	61		10.1016/j.omega.2016.06.001					APR 2017	2017										18	0	0	0	0	18			0305-0483			WOS:000392565500004		
J	Li, Wang Hong; Liang, Liang; Cook, Wade D.								Measuring efficiency with products, by-products and parent-offspring relations: A conditional two-stage DEA model								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				68				95	104		10.1016/j.omega.2016.06.006					APR 2017	2017										4	1	0	0	0	5			0305-0483			WOS:000392565500008		
J	Xie, Fanrong; Butt, Muhammad Munir; Li, Zuoan; Zhu, Linzhi								An upper bound on the minimal total cost of the transportation problem with varying demands and supplies								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				68				105	118		10.1016/j.omega.2016.06.007					APR 2017	2017										1	0	0	0	0	1			0305-0483			WOS:000392565500009		
J	Huebner, Alexander; Schaal, Kai								A shelf-space optimization model when demand is stochastic and space-elastic								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				68				139	154		10.1016/j.omega.2016.07.001					APR 2017	2017										7	0	0	0	0	7			0305-0483			WOS:000392565500012		
J	Kadzinski, Milosz; Labijak, Anna; Napieraj, Malgorzata				Kadzinski, Milosz/L-8304-2014	Kadzinski, Milosz/0000-0003-1806-3715; Labijak, Anna/0000-0002-8617-1921			Integrated framework for robustness analysis using ratio-based efficiency model with application to evaluation of Polish airports								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				1	18		10.1016/j.omega.2016.03.003					MAR 2017	2017										5	0	0	0	0	5			0305-0483			WOS:000390181200001		
J	Ma, Peng; Shang, Jennifer; Wang, Haiyan								Enhancing corporate social responsibility: Contract design under information asymmetry								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				19	30		10.1016/j.omega.2016.03.004					MAR 2017	2017										15	1	0	1	0	16			0305-0483			WOS:000390181200002		
J	Kao, Chiang								Measurement and decomposition of the Malmquist productivity index for parallel production systems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				54	59		10.1016/j.omega.2016.04.001					MAR 2017	2017										3	0	0	0	0	3			0305-0483			WOS:000390181200005		
J	Chen, Chih Cheng								Measuring departmental and overall regional performance: applying the multi-activity DEA model to Taiwan's cities/counties								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				60	80		10.1016/j.omega.2016.04.002					MAR 2017	2017										3	0	0	0	0	3			0305-0483			WOS:000390181200006		
J	Sama, Marcella; D'Ariano, Andrea; D'Ariano, Paolo; Pacciarelli, Dario				; D'Ariano, Andrea/M-5211-2015	Sama, Marcella/0000-0001-6427-0366; D'Ariano, Andrea/0000-0002-7184-0459			Scheduling models for optimal aircraft traffic control at busy airports: Tardiness, priorities, equity and violations considerations								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				81	98		10.1016/j.omega.2016.04.003					MAR 2017	2017										23	0	0	0	0	23			0305-0483			WOS:000390181200007		
J	Wei, Wenchao; Guimaraes, Luis; Amorim, Pedro; Almada-Lobo, Bernardo					Wei, Wenchao/0000-0002-0522-595X; Amorim, Pedro/0000-0001-7857-3405; Almada-Lobo, Bernardo/0000-0003-0815-1068; Guimaraes, Luis/0000-0002-6293-5691			Tactical production and distribution planning with dependency issues on the production process								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				99	114		10.1016/j.omega.2016.04.004					MAR 2017	2017										5	0	0	1	1	6			0305-0483			WOS:000390181200008		
J	Sagarra, Marti; Mar-Molinero, Cecilio; Agasisti, Tommaso					Sagarra, Marti/0000-0003-2938-7395			Exploring the efficiency of Mexican universities: Integrating Data Envelopment Analysis and Multidimensional Scaling								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				123	133		10.1016/j.omega.2016.04.006					MAR 2017	2017										11	0	0	0	0	11			0305-0483			WOS:000390181200010		
J	Aparicio, Juan; Pastor, Jesus T.; Vidal, Fernando; Zofio, Jose L.				Gimenez, Fernando Vidal/O-8277-2014; Aparicio, Juan/P-6348-2015	Gimenez, Fernando Vidal/0000-0002-1666-6013; Zofio, Jose L./0000-0003-1170-9501; Aparicio, Juan/0000-0002-0867-0004			Evaluating productive performance: A new approach based on the product-mix problem consistent with Data Envelopment Analysis.								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				134	144		10.1016/j.omega.2016.04.007					MAR 2017	2017										2	0	0	0	0	2			0305-0483			WOS:000390181200011		
J	Guo, I-Lung; Lee, Hsuan-Shih; Lee, Dan								An integrated model for slack-based measure of super-efficiency in additive DEA								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				160	167		10.1016/j.omega.2016.05.002					MAR 2017	2017										7	0	0	0	0	7			0305-0483			WOS:000390181200013		
J	Shi, Yuhui; Reich, Daniel; Epelman, Marina; Klampfl, Erica; Cohn, Amy				Reich, Daniel/T-6839-2018; Epelman, Marina/P-2607-2019	Reich, Daniel/0000-0002-5605-5065; Epelman, Marina/0000-0002-0056-1583			An analytical approach to prototype vehicle test scheduling								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				168	176		10.1016/j.omega.2016.05.003					MAR 2017	2017										1	0	0	0	0	1			0305-0483			WOS:000390181200014		
J	Brachner, Markus; Hvattum, Lars Magnus					Brachner, Markus/0000-0003-4241-6226; Hvattum, Lars Magnus/0000-0003-0490-9978			Combined emergency preparedness and operations for safe personnel transport to offshore locations								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				31	41		10.1016/j.omega.2016.03.006					MAR 2017	2017										1	0	0	0	0	1			0305-0483			WOS:000390181200003		
J	Morch, Ove; Fagerholt, Kjetil; Pantuso, Giovanni; Rakke, Jorgen								Maximizing the rate of return on the capital employed in shipping capacity renewal								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				42	53		10.1016/j.omega.2016.03.007					MAR 2017	2017										7	0	0	0	0	7			0305-0483			WOS:000390181200004		
J	Li, Xiangyong; Wei, Kai; Aneja, Y. P.; Tian, Peng								Design-balanced capacitated multicommodity network design with heterogeneous assets								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				145	159		10.1016/j.omega.2016.05.001					MAR 2017	2017										4	0	0	0	0	4			0305-0483			WOS:000390181200012		
J	Ahn, Byeong Seok				Ahn, Byeong Seok/D-3699-2013				The analytic hierarchy process with interval preference statements								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				177	185		10.1016/j.omega.2016.05.004					MAR 2017	2017										10	1	0	0	0	11			0305-0483			WOS:000390181200015		
J	Umetani, Shunji; Fukushima, Yuta; Morita, Hiroshi				Umetani, Shunji/G-7492-2016	Umetani, Shunji/0000-0003-2906-9960; Morita, Hiroshi/0000-0002-1325-8655			A linear programming based heuristic algorithm for charge and discharge scheduling of electric vehicles in a building energy Management system								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				67				115	122		10.1016/j.omega.2016.04.005					MAR 2017	2017										16	0	0	0	0	16			0305-0483			WOS:000390181200009		
J	Hong, Yoo Suk; Huh, Woonghee Tim; Kang, Changmuk					Hong, Yoo Suk/0000-0003-0002-8276			Sourcing assemble-to-order inventories under supplier risk uncertainty								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				1	14		10.1016/j.omega.2015.06.011					JAN 2017	2017										1	1	0	0	0	2			0305-0483			WOS:000387524000001		
J	Whittaker, Gerald; Fare, Rolf; Grosskopf, Shawna; Barnhart, Bradley; Bostian, Moriah; Mueller-Warrant, George; Griffith, Stephen								Spatial targeting of agri-environmental policy using bilevel evolutionary optimization								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				15	27		10.1016/j.omega.2016.01.007					JAN 2017	2017										10	0	0	3	0	10			0305-0483			WOS:000387524000002		
J	Carrizosa, Emilio; Nogales-Gomez, Amaya; Morales, Dolores Romero				Carrizosa, Emilio/K-6788-2014	Carrizosa, Emilio/0000-0002-0832-8700; Romero Morales, Dolores/0000-0001-7945-1469			Clustering categories in support vector machines								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				28	37		10.1016/j.omega.2016.01.008					JAN 2017	2017										1	2	0	0	0	3			0305-0483			WOS:000387524000003		
J	Wu, Huaqing; Lv, Kui; Liang, Liang; Hu, Hanhui								Measuring performance of sustainable manufacturing with recyclable wastes: A case from China's iron and steel industry								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				38	47		10.1016/j.omega.2016.01.009					JAN 2017	2017										16	0	0	1	0	16			0305-0483			WOS:000387524000004		
J	Soto Zuluaga, Juan Pablo; Thiell, Marcus; Colome Perales, Rosa				soto zuluaga, juan pablo/G-9789-2012	soto zuluaga, juan pablo/0000-0002-1985-305X			Reverse cross-docking								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				48	57		10.1016/j.omega.2016.01.010					JAN 2017	2017										1	0	0	0	1	2			0305-0483			WOS:000387524000005		
J	Kerkhove, L. -P.; Vanhoucke, M.								Optimised scheduling for weather sensitive offshore construction projects								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				58	78		10.1016/j.omega.2016.01.011					JAN 2017	2017										7	0	0	0	0	7			0305-0483			WOS:000387524000006		
J	Li, Xiangyong; Lin, Shaochong; Tian, Peng; Aneja, Y. P.								Models and column generation approach for the resource-constrained minimum cost path problem with relays								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				79	90		10.1016/j.omega.2016.01.012					JAN 2017	2017										0	0	0	0	0	0			0305-0483			WOS:000387524000007		
J	Alonso, M. T.; Alvarez-Valdes, R.; Iori, M.; Parreno, F.; Tamarit, J. M.				Parreno, Francisco/K-7556-2014	Parreno, Francisco/0000-0002-4629-3430; Alonso, Maria Teresa/0000-0001-6310-6599; Iori, Manuel/0000-0003-2097-6572			Mathematical models for multicontainer loading problems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				106	117		10.1016/j.omega.2016.02.002					JAN 2017	2017										10	0	0	0	0	10			0305-0483			WOS:000387524000009		
J	Sahoo, Biresh K.; Singh, Ramadhar; Mishra, Bineet; Sankaran, Krithiga				Sahoo, Biresh K./K-6814-2015	Sahoo, Biresh K./0000-0002-7964-9536			Research productivity in management schools of India during 1968-2015: A directional benefit-of-doubt model analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				118	139		10.1016/j.omega.2016.02.004					JAN 2017	2017										8	0	0	2	0	8			0305-0483			WOS:000387524000010		
J	Finke, Gerd; Gara-Ali, Ahmed; Espinouse, Marie-Laure; Jost, Vincent; Moncel, Julien				Gara-Ali, Ahmed/R-5935-2016	Gara-Ali, Ahmed/0000-0002-3555-1297			Unified matrix approach to solve production-maintenance problems on a single machine								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				140	146		10.1016/j.omega.2016.02.005					JAN 2017	2017										4	0	0	0	0	4			0305-0483			WOS:000387524000011		
J	Paul, Nicholas R.; Lunday, Brian J.; Nurre, Sarah G.					Lunday, Brian/0000-0001-5191-4361			A multiobjective, maximal conditional covering location problem applied to the relocation of hierarchical emergency response facilities								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				147	158		10.1016/j.omega.2016.02.006					JAN 2017	2017										8	2	0	0	0	10			0305-0483			WOS:000387524000012		
J	Agrali, Semra; Taskin, Z. Caner; Unal, A. Tamer								Employee scheduling in service industries with flexible employee availability and demand								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				159	169		10.1016/j.omega.2016.03.001					JAN 2017	2017										4	0	0	0	0	4			0305-0483			WOS:000387524000013		
J	Berman, Oded; Sanajian, Nima; Wang, Jiamin								Location choice and risk attitude of a decision maker								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				170	181		10.1016/j.omega.2016.03.002					JAN 2017	2017										7	1	0	0	0	8			0305-0483			WOS:000387524000014		
J	Moarefdoost, M. Mohsen; Snyder, Lawrence V.; Alnajjab, Basel								Layouts for ocean wave energy farms: Models, properties, and optimization								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		185	194		10.1016/j.omega.2016.06.004					JAN 2017	2017										6	0	0	0	0	6			0305-0483			WOS:000387519100002		
J	Reefke, Hendrik; Sundaram, David				Sundaram, David/F-7429-2019; jam, amir/O-6460-2019	Sundaram, David/0000-0003-1575-4174; Reefke, Hendrik/0000-0002-0093-4327			Key themes and research opportunities in sustainable supply chain management - identification and evaluation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		195	211		10.1016/j.omega.2016.02.003					JAN 2017	2017										36	0	0	2	0	36			0305-0483			WOS:000387519100003		
J	Gaur, Jighyasu; Amini, Mehdi; Rao, A. K.					Gaur, Jighyasu/0000-0001-7850-7504			Closed-loop supply chain configuration for new and reconditioned products: An integrated optimization model								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		212	223		10.1016/j.omega.2015.11.008					JAN 2017	2017										28	0	0	1	0	28			0305-0483			WOS:000387519100004		
J	Boukherroub, Tasseda; LeBel, Luc; Ruiz, Angel				LeBel, Luc/L-4279-2019; ruiz, angel/P-6960-2015; LeBel, Luc/H-4361-2019	LeBel, Luc/0000-0001-9553-6139; ruiz, angel/0000-0002-3151-283X; 			A framework for sustainable forest resource allocation: A Canadian case study								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		224	235		10.1016/j.omega.2015.10.011					JAN 2017	2017										5	0	0	2	0	5			0305-0483			WOS:000387519100005		
J	Varsei, Mohsen; Polyakovskiy, Sergey					Varsei, Mohsen/0000-0002-0630-8298			Sustainable supply chain network design: A case of the wine industry in Australia								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		236	247		10.1016/j.omega.2015.11.009					JAN 2017	2017										24	0	0	3	0	24			0305-0483			WOS:000387519100006		
J	Xu, Xiaoping; Zhang, Wei; He, Ping; Xu, Xiaoyan								Production and pricing problems in make-to-order supply chain with cap-and-trade regulation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		248	257		10.1016/j.omega.2015.08.006					JAN 2017	2017										29	4	0	2	0	33			0305-0483			WOS:000387519100007		
J	Babazadeh, Reza; Razmi, Jafar; Pishvaee, Mir Saman; Rabbani, Masoud				Pishvaee, Mir Saman/H-3450-2018; Rabbani, Masoud/D-3968-2018	Pishvaee, Mir Saman/0000-0001-6389-6308; Rabbani, Masoud/0000-0001-8756-4922			A sustainable second-generation biodiesel supply chain network design problem under risk								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		258	277		10.1016/j.omega.2015.12.010					JAN 2017	2017										27	0	0	2	0	27			0305-0483			WOS:000387519100008		
J	Kim, Jerim; Son, Sung-Yong; Lee, Jung-Min; Ha, Hyung-Tae								Scheduling and performance analysis under a stochastic model for electric vehicle charging stations								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		278	289		10.1016/j.omega.2015.11.010					JAN 2017	2017										7	0	0	0	0	7			0305-0483			WOS:000387519100009		
J	Zhang, XiaoLi; Liu, ChenGuang; Li, WenJuan; Evans, Steve; Yin, Yong								Effects of key enabling technologies for seru production on sustainable performance								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		290	307		10.1016/j.omega.2016.01.013					JAN 2017	2017										5	1	0	0	0	6			0305-0483			WOS:000387519100010		
J	Miao, Zhaowei; Fu, Ke; Xia, Zhiqiang; Wang, Yu								Models for closed-loop supply chain with trade-ins								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		308	326		10.1016/j.omega.2015.11.001					JAN 2017	2017										18	0	0	1	0	18			0305-0483			WOS:000387519100011		
J	Guo, Zhaoxia; Shi, Leyuan; Chen, Longchao; Liang, Yong					Liang, Yong/0000-0002-7052-2248			A harmony search-based memetic optimization model for integrated production and transportation scheduling in MTO manufacturing								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		327	343		10.1016/j.omega.2015.10.012					JAN 2017	2017										9	0	0	0	0	9			0305-0483			WOS:000387519100012		
J	Genovese, Andrea; Acquaye, Adolf A.; Figueroa, Alejandro; Koh, S. C. Lenny				Rishanty, Arnita/L-1291-2018	Genovese, Andrea/0000-0002-5652-4634			Sustainable supply chain management and the transition towards a circular economy: Evidence and some applications								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		344	357		10.1016/j.omega.2015.05.015					JAN 2017	2017										98	1	0	6	1	100			0305-0483			WOS:000387519100013		
J	Ma, Xiaoyu; Deng, Tianhu; Xue, Mengying; Shen, Zuo-Jun Max; Lan, Boxiong								Optimal dynamic pricing of mobile data plans in wireless communications								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66				91	105		10.1016/j.omega.2016.02.001					JAN 2017	2017										1	0	0	0	0	1			0305-0483			WOS:000387524000008		
J	Chen, Chialin; Zhou, Sean; Zhu, Joe				Zhou, Sean/F-7279-2011	Zhou, Sean/0000-0001-5314-2676			New research frontiers in sustainability								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				66		SI		183	184		10.1016/j.omega.2016.10.001					JAN 2017	2017										1	0	0	0	0	1			0305-0483			WOS:000387519100001		
J	Gomez-Limon, Jose A.; Gutierrez-Martin, Carlos; Riesgo, Laura				Riesgo, Laura/A-2923-2012; Gutierrez-Martin, Carlos/L-2685-2014; GOMEZ-LIMON, Jose A./B-8247-2011	Riesgo, Laura/0000-0001-5733-0658; Gutierrez-Martin, Carlos/0000-0002-4067-8807; GOMEZ-LIMON, Jose A./0000-0002-6364-0027			Modeling at farm level: Positive Multi-Attribute Utility Programming								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				17	27		10.1016/j.omega.2015.12.004					DEC 2016	2016										9	1	0	3	0	9			0305-0483			WOS:000383944900003		
J	Lee, Chungseung; Park, Kun Soo				Park, Kun Soo/C-1819-2011				Inventory and transshipment decisions in the rationing game under capacity uncertainty								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				82	97		10.1016/j.omega.2016.01.001					DEC 2016	2016										4	0	0	0	0	4			0305-0483			WOS:000383944900008		
J	Ruiz, Jose L.; Sirvent, Inmaculada					Sirvent, Inmaculada/0000-0001-5509-9261; Ruiz, Jose L./0000-0001-5755-2269			Common benchmarking and ranking of units with DEA								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				1	9		10.1016/j.omega.2015.11.007					DEC 2016	2016										11	0	0	1	0	11			0305-0483			WOS:000383944900001		
J	Almehdawe, Eman; Jewkes, Beth; He, Qi-Ming								Analysis and optimization of an ambulance offload delay and allocation problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				148	158		10.1016/j.omega.2016.01.006					DEC 2016	2016										4	0	0	0	0	4			0305-0483			WOS:000383944900013		
J	Kaspi, Mor; Raviv, Tal; Tzur, Michal				Tzur, Michal/L-1474-2019; Raviv, Tal/K-2981-2013	Raviv, Tal/0000-0002-5960-2386			Detection of unusable bicycles in bike-sharing systems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				10	16		10.1016/j.omega.2015.12.003					DEC 2016	2016										4	0	0	0	0	4			0305-0483			WOS:000383944900002		
J	Wu, Zhibin; Xu, Jiuping								Managing consistency and consensus in group decision making with hesitant fuzzy linguistic preference relations								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				28	40		10.1016/j.omega.2015.12.005					DEC 2016	2016										89	5	0	0	0	94			0305-0483			WOS:000383944900004		
J	Shabtay, Dvir; Steiner, George; Zhang, Rui					Shabtay, Dvir/0000-0002-2709-599X			Optimal coordination of resource allocation, due date assignment and scheduling decisions								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				41	54		10.1016/j.omega.2015.12.006					DEC 2016	2016										6	1	0	0	0	7			0305-0483			WOS:000383944900005		
J	Pinto, Roberto					Pinto, Roberto/0000-0002-4370-4011			Stock rationing under a profit satisficing objective								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				55	68		10.1016/j.omega.2015.12.008					DEC 2016	2016										0	0	0	0	0	0			0305-0483			WOS:000383944900006		
J	Ray, Subhash								Cost efficiency in an Indian bank branch network: A centralized resource allocation model								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				69	81		10.1016/j.omega.2015.12.009					DEC 2016	2016										9	0	0	0	0	9			0305-0483			WOS:000383944900007		
J	Konur, Dincer; Geunes, Joseph								Supplier wholesale pricing for a retail chain: Implications of centralized vs. decentralized retailing and procurement under quantity competition								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				98	110		10.1016/j.omega.2016.01.002					DEC 2016	2016										4	0	0	0	0	4			0305-0483			WOS:000383944900009		
J	Juo, Jia-Ching; Fu, Tsu-Tan; Yu, Ming-Miin; Lin, Yu-Hui								Non-radial profit performance: An application to Taiwanese banks								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				111	121		10.1016/j.omega.2016.01.003					DEC 2016	2016										3	0	0	0	0	3			0305-0483			WOS:000383944900010		
J	Filippi, C.; Guastaroba, G.; Speranza, M. G.				Filippi, Carlo/F-3403-2016	Filippi, Carlo/0000-0002-0685-976X; Guastaroba, Gianfranco/0000-0002-7810-4112; Speranza, Maria Grazia/0000-0002-8893-5227			A heuristic framework for the bi-objective enhanced index tracking problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				122	137		10.1016/j.omega.2016.01.004					DEC 2016	2016										10	0	0	0	0	10			0305-0483			WOS:000383944900011		
J	Le Nguyen Hoang; Soumis, Francois; Zaccour, Georges				Zaccour, Georges/H-6087-2019	Zaccour, Georges/0000-0003-4505-0477			Measuring unfairness feeling in allocation problems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				65				138	147		10.1016/j.omega.2016.01.005					DEC 2016	2016										3	0	0	0	0	3			0305-0483			WOS:000383944900012		
J	Blanquero, Rafael; Carrizosa, Emilio; Toth, Boglarka G.				Carrizosa, Emilio/K-6788-2014; G.-Toth, Boglarka/F-6893-2011; Blanquero, Rafael/F-1678-2010	Carrizosa, Emilio/0000-0002-0832-8700; G.-Toth, Boglarka/0000-0002-0927-111X; Blanquero, Rafael/0000-0003-3404-0185			Maximal Covering Location Problems on networks with regional demand								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				64				77	85		10.1016/j.omega.2015.11.004					OCT 2016	2016										2	0	0	0	0	2			0305-0483			WOS:000381535000006		
J	van Valkenhoef, Gert; Tervonen, Tommi					van Valkenhoef, Gert/0000-0001-9231-2770			Entropy-optimal weight constraint elicitation with additive multi-attribute utility models								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				64				1	12		10.1016/j.omega.2015.10.014					OCT 2016	2016										14	0	0	0	0	14			0305-0483			WOS:000381535000001		
J	Durbach, Ian N.; Calder, Jon M.					Durbach, Ian/0000-0003-0769-2153			Modelling uncertainty in stochastic multicriteria acceptability analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				64				13	23		10.1016/j.omega.2015.10.015					OCT 2016	2016										10	0	0	0	0	10			0305-0483			WOS:000381535000002		
J	Sen, Alper								Competitive markdown timing for perishable and substitutable products								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				64				24	41		10.1016/j.omega.2015.10.016					OCT 2016	2016										3	0	0	0	0	3			0305-0483			WOS:000381535000003		
J	Peyrache, Antonio; Zago, Angelo								Large courts, small justice! The inefficiency and the optimal structure of the Italian justice sector								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				64				42	56		10.1016/j.omega.2015.11.002					OCT 2016	2016										5	0	0	0	1	6			0305-0483			WOS:000381535000004		
J	Yang, Lixing; Qi, Jianguo; Li, Shukai; Gao, Yuan								Collaborative optimization for train scheduling and train stop planning on high-speed railways								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				64				57	76		10.1016/j.omega.2015.11.003					OCT 2016	2016										25	3	0	0	0	28			0305-0483			WOS:000381535000005		
